MLB,David Peralta,"LF,RF",Arizona Diamondbacks
MLB,Maikel Franco,3B,Philadelphia Phillies
MLB,Josh Reddick,"LF,CF,RF",Houston Astros
MLB,Dustin Pedroia,2B ,Boston Red Sox
MLB,Dellin Betances,RP,New Yorks Yankees
MLB,Carlos Santana,"1B,RF,DH",Cleveland Indians
MLB,Byron Buxton,CF,Minnesota Twins
MLB,Corey Knebel,RP,Milwaukee Brewers
MLB,Andrew Miller,RP ,Cleveland Indians
MLB,Carlos Gomez,"LF,CF,RF",Texas Rangers
MLB,Hunter Pence,RF,San Fransisco Giants
MLB,Kendrys Morales,"1B,RF,DH",Toronto Blue Jays
MLB,Nick Castellanos,3B,Detroit Tigers
MLB,Michael Brantley,LF ,Cleveland Indians
MLB,A.J. Ramos,RP,New Yorks Mets
MLB,Didi Gregorius,SS,New Yorks Yankees
MLB,Jimmy Nelson,SP,Milwaukee Brewers
MLB,Travis Shaw,"1B,3B",Milwaukee Brewers
MLB,Dexter Fowler,CF,St. Louis Cardinals
MLB,Domingo Santana,RF,Milwaukee Brewers
MLB,Kyle Hendricks,SP,Chicago Cubs
MLB,Jonathan Lucroy,"C,1B,DH",Colorado Rockies
MLB,J.T. Realmuto,C,Miami Marlins
MLB,Scott Schebler,"LF,CF,RF",Cincinnati Reds
MLB,Felix Hernandez,SP ,Seattle Mariners
MLB,Yasiel Puig,RF,Los Angeles Dodgers
MLB,Ervin Santana,SP,Minnesota Twins
MLB,Sonny Gray,SP,New Yorks Yankees
MLB,Jackie Bradley,CF ,Boston Red Sox
MLB,Jose Berrios,SP,Minnesota Twins
MLB,Brett Gardner,"LF,CF,DH",New Yorks Yankees
MLB,Drew Pomeranz,SP,Boston Red Sox
MLB,John Lackey,SP,Chicago Cubs
MLB,Yasmani Grandal,C,Los Angeles Dodgers
MLB,Logan Morrison,"1B,DH",Tampa Bay Rays
MLB,Trey Mancini,"1B,LF,DH",Baltimore Orioles
MLB,Ian Happ,"2B,LF,CF,RF",Chicago Cubs
MLB,Felipe Rivero,RP,Pittsburgh Steelers
MLB,Rick Porcello,SP,Boston Red Sox
MLB,Sean Doolittle,RP,Washington Nationals
MLB,Carlos Beltran,"LF,RF,DH",Houston Astros
MLB,Steven Souza,RF,Tampa Bay Rays
MLB,Albert Pujols,"1B,DH",Los Angeles Angels of Anaheim
MLB,Whit Merrifield,"2B,LF,RF",Kansas City Royals
MLB,Jonathan Gray,SP,Colorado Rockies
MLB,Willson Contreras,"C,LF,1B ",Chicago Cubs
MLB,Brandon Belt,"1B,LF ",San Fransisco Giants
MLB,Brad Peacock,"SP,RP",Houston Astros
MLB,Zack Godley,"SP,RP",Arizona Diamondbacks
MLB,Noah Syndergaard,SP ,New Yorks Mets
MLB,Ryon Healy,"1B,3B,DH",Oakland A's
MLB,Tanner Roark,SP,Washington Nationals
MLB,Carlos Rodon,SP,Chicago White Sox
MLB,David Price,SP ,Boston Red Sox
MLB,Mark Reynolds,1B,Colorado Rockies
MLB,Michael Conforto,"LF,CF,RF ",New Yorks Mets
MLB,Jason Vargas,SP,Kansas City Royals
MLB,Kyle Schwarber,"C,LF,DH",Chicago Cubs
MLB,Taijuan Walker,SP,Arizona Diamondbacks
MLB,Paul DeJong,"2B,3B,SS",St. Louis Cardinals
MLB,Mitch Haniger,"LF,CF,RF",Seattle Mariners
MLB,Melky Cabrera,"LF,RF,DH",Kansas City Royals
MLB,Yadier Molina,C,St. Louis Cardinals
MLB,Javier Baez,"2B,3B,SS",Chicago Cubs
MLB,Starlin Castro,2B,New Yorks Yankees
MLB,Andrelton Simmons,SS,Los Angeles Angels of Anaheim
MLB,Rafael Devers,3B,Boston Red Sox
MLB,Justin Bour,1B ,Miami Marlins
MLB,Scooter Gennett,"2B,3B,LF,RF",Cincinnati Reds
MLB,Jonathan Villar,"2B,3B,SS",Milwaukee Brewers
MLB,Yulieski Gurriel,"1B,3B",Houston Astros
MLB,Marco Estrada,SP,Toronto Blue Jays
MLB,Evan Gattis,"C,DH",Houston Astros
MLB,Kevin Pillar,CF,Toronto Blue Jays
MLB,Michael Wacha,"SP,RP",St. Louis Cardinals
MLB,Raisel Iglesias,"SP,RP",Cincinnati Reds
MLB,Kenta Maeda,SP,Los Angeles Dodgers
MLB,Avisail Garcia,"LF,RF,DH",Chicago White Sox
MLB,Jerad Eickhoff,SP,Philadelphia Phillies
MLB,Max Kepler,"CF,RF",Minnesota Twins
MLB,Marcus Semien,SS,Oakland A's
MLB,Brad Hand,RP,San Diego Padres
MLB,Stephen Piscotty,"CF,RF",St. Louis Cardinals
MLB,Josh Harrison,"2B,3B,LF",Pittsburgh Steelers
MLB,Eduardo Rodriguez,SP,Boston Red Sox
MLB,Dylan Bundy,"SP,RP",Baltimore Orioles
MLB,Bradley Zimmer,CF,Cleveland Indians
MLB,Cameron Maybin,"LF,CF,RF",Los Angeles Angels of Anaheim
MLB,Cameron Bedrosian,RP,Los Angeles Angels of Anaheim
MLB,Tim Anderson,SS,Chicago White Sox
MLB,Lance Lynn,SP,St. Louis Cardinals
MLB,Jose Peraza,"2B,SS,LF,CF",Cincinnati Reds
MLB,Victor Martinez,"1B,DH ",Detroit Tigers
MLB,Addison Russell,SS ,Chicago Cubs
MLB,Eugenio Suarez,3B,Cincinnati Reds
MLB,Ivan Nova,"SP,RP",Pittsburgh Steelers
MLB,J.A. Happ,SP,Toronto Blue Jays
MLB,Matt Harvey,SP ,New Yorks Mets
MLB,Aaron Hicks,"LF,CF,RF",New Yorks Yankees
MLB,Tommy Pham,"LF,CF",St. Louis Cardinals
MLB,Matt Holliday,"1B,LF,DH ",New Yorks Yankees
MLB,Joey Gallo,"1B,3B,LF",Texas Rangers
MLB,Jarrod Dyson,"LF,CF,RF ",Seattle Mariners
MLB,Daniel Straily,SP,Miami Marlins
MLB,Julio Teheran,SP,Atlanta Braves
MLB,Clint Frazier,"LF,CF,RF ",New Yorks Yankees
MLB,Zack Cozart,SS,Cincinnati Reds
MLB,Brad Ziegler,RP,Miami Marlins
MLB,Josh Bell,"1B,RF",Pittsburgh Steelers
MLB,Jedd Gyorko,"1B,2B,3B,SS ",St. Louis Cardinals
MLB,Lucas Duda,"1B,DH",Tampa Bay Rays
MLB,Shin-Soo Choo,"RF,DH",Texas Rangers
MLB,Matt Adams,"1B,LF",Atlanta Braves
MLB,Michael Clevinger,"SP,RP",Cleveland Indians
MLB,Welington Castillo,"C,DH",Baltimore Orioles
MLB,Yonder Alonso,1B,Seattle Mariners
MLB,Brad Miller,"1B,2B,SS,DH",Tampa Bay Rays
MLB,David Robertson,RP,New Yorks Yankees
MLB,Michael Foltynewicz,SP,Atlanta Braves
MLB,Shane Greene,"SP,RP",Detroit Tigers
MLB,Matt Bush,RP ,Texas Rangers
MLB,Ben Zobrist,"2B,LF,RF,1B",Chicago Cubs
MLB,Logan Forsythe,"2B,3B",Los Angeles Dodgers
MLB,Mike Leake,SP,St. Louis Cardinals
MLB,Trevor Bauer,"SP,RP",Cleveland Indians
MLB,Ian Kennedy,SP,Kansas City Royals
MLB,Matt Wieters,C,Washington Nationals
MLB,Adrian Gonzalez,1B,Los Angeles Dodgers
MLB,Alex Cobb,SP,Tampa Bay Rays
MLB,Jason Heyward,"CF,RF",Chicago Cubs
MLB,Wilson Ramos,C,Tampa Bay Rays
MLB,Mike Zunino,C,Seattle Mariners
MLB,Mike Fiers,SP,Houston Astros
MLB,Tommy Joseph,1B,Philadelphia Phillies
MLB,Mike Napoli,"1B,DH",Texas Rangers
MLB,Zach Davies,SP,Milwaukee Brewers
MLB,Seung-Hwan Oh,RP,St. Louis Cardinals
MLB,Chase Anderson,SP,Milwaukee Brewers
MLB,Kolten Wong,"2B,CF",St. Louis Cardinals
MLB,Brandon McCarthy,"SP,RP ",Los Angeles Dodgers
MLB,Brian McCann,"C,DH",Houston Astros
MLB,Bud Norris,"SP,RP ",Los Angeles Angels of Anaheim
MLB,Tim Beckham,"1B,2B,SS",Baltimore Orioles
MLB,Arodys Vizcaino,RP,Atlanta Braves
MLB,Alexander Claudio,RP,Texas Rangers
MLB,Jacob Faria,SP ,Tampa Bay Rays
MLB,Kevin Kiermaier,CF,Tampa Bay Rays
MLB,Yoan Moncada,"2B,3B ",Chicago White Sox
MLB,Brad Brach,RP,Baltimore Orioles
MLB,Brandon Kintzler,RP,Washington Nationals
MLB,Charlie Morton,SP,Houston Astros
MLB,Luke Weaver,SP,St. Louis Cardinals
MLB,Adam Wainwright,SP ,St. Louis Cardinals
MLB,Jim Johnson,RP,Atlanta Braves
MLB,Sam Dyson,RP,San Fransisco Giants
MLB,Chris Devenski,"SP,RP",Houston Astros
MLB,Brandon Crawford,SS,San Fransisco Giants
MLB,Nick Williams,"LF,CF,RF",Philadelphia Phillies
MLB,Brandon Phillips,"2B,3B",Atlanta Braves
MLB,Neil Walker,2B,Milwaukee Brewers
MLB,Randal Grichuk,"LF,CF,RF",St. Louis Cardinals
MLB,Mitch Moreland,"1B,DH",Boston Red Sox
MLB,Hector Neris,RP,Philadelphia Phillies
MLB,Alex Avila,"C,1B,DH",Chicago Cubs
MLB,Curtis Granderson,"LF,CF,RF",Los Angeles Dodgers
MLB,Gerardo Parra,"1B,LF,CF,RF",Colorado Rockies
MLB,Keon Broxton,CF,Milwaukee Brewers
MLB,Brandon Maurer,RP,Kansas City Royals
MLB,Tyler Clippard,RP,Houston Astros
MLB,Lewis Brinson,"LF,CF ",Milwaukee Brewers
MLB,Blake Snell,SP,Tampa Bay Rays
MLB,Hyun-Jin Ryu,SP,Los Angeles Dodgers
MLB,Orlando Arcia,SS,Milwaukee Brewers
MLB,Jacoby Ellsbury,"CF,DH",New Yorks Yankees
MLB,Collin McHugh,SP,Houston Astros
MLB,Ryan Madson,RP ,Washington Nationals
MLB,Fernando Rodney,RP,Arizona Diamondbacks
MLB,C.J. Cron,1B,Los Angeles Angels of Anaheim
MLB,Howie Kendrick,"1B,2B,3B,LF",Washington Nationals
MLB,Justin Wilson,RP,Chicago Cubs
MLB,Ketel Marte,SS,Arizona Diamondbacks
MLB,Hunter Renfroe,RF ,San Diego Padres
MLB,Matt Moore,SP,San Fransisco Giants
MLB,Tony Watson,RP,Los Angeles Dodgers
MLB,Tyson Ross,SP,Texas Rangers
MLB,Juan Minaya,RP,Chicago White Sox
MLB,Aaron Altherr,"LF,CF,RF ",Philadelphia Phillies
MLB,Aaron Sanchez,SP ,Toronto Blue Jays
MLB,Jayson Werth,LF,Washington Nationals
MLB,Jeurys Familia,RP,New Yorks Mets
MLB,Ben Gamel,"LF,RF",Seattle Mariners
MLB,Luis Castillo,"SP,RP",Cincinnati Reds
MLB,Manuel Margot,CF,San Diego Padres
MLB,Blake Treinen,RP,Oakland A's
MLB,Nick Markakis,RF,Atlanta Braves
MLB,Mike Montgomery,"SP,RP",Chicago Cubs
MLB,C.J. Edwards,RP,Chicago Cubs
MLB,James McCann,C,Detroit Tigers
MLB,Patrick Corbin,"SP,RP",Arizona Diamondbacks
MLB,Steve Pearce,"1B,2B,LF,RF",Toronto Blue Jays
MLB,Michael Taylor,CF,Washington Nationals
MLB,Russell Martin,"C,3B ",Toronto Blue Jays
MLB,Kyle Barraclough,RP,Miami Marlins
MLB,Archie Bradley,"SP,RP",Arizona Diamondbacks
MLB,Tyler Fers,C,Atlanta Braves
MLB,Joc Pederson,CF ,Los Angeles Dodgers
MLB,Francisco Liriano,"SP,RP",Houston Astros
MLB,Travis d'Arnaud,C,New Yorks Mets
MLB,Daniel Norris,SP ,Detroit Tigers
MLB,Yan Gomes,C,Cleveland Indians
MLB,Devin Mesoraco,C ,Cincinnati Reds
MLB,Joe Musgrove,"SP,RP",Houston Astros
MLB,Jharel Cotton,SP,Oakland A's
MLB,Wilmer Flores,"1B,2B,3B",New Yorks Mets
MLB,Addison Reed,RP,Boston Red Sox
MLB,Jorge Soler,"LF,RF,DH ",Kansas City Royals
MLB,Austin Hedges,C,San Diego Padres
MLB,Neftali Feliz,RP ,Kansas City Royals
MLB,Francisco Rodriguez,RP ,Washington Nationals
NBA,Russell Westbrook,PG,Oklahoma City Thunder
NBA,James Harden,"PG,SG,SF",Houston Rockets
NBA,Kevin Durant,"SF,PF ",Golden State Warriors
NBA,Giannis Antetokounmpo,"PG,SG,SF,P",Milwaukee Bucs
NBA,Stephen Curry,"PG,SG",Golden State Warriors
NBA,Anthony Davis,"PF,C ",New Orleans Pelicans
NBA,Karl-Anthony Towns,C,Minnesota Timberwolves
NBA,Kawhi Leonard,"SG,SF,PF ",San Antonio Spurs
NBA,John Wall,PG,Washington Wizards
NBA,LeBron James,"SF,PF",Cleveland Cavaliers
NBA,Nikola Jokic,"PF,C ",Denver Nuggets
NBA,DeMarcus Cousins,"PF,C ",New Orleans Pelicans
NBA,Rudy Gobert,C,Utah Jazz
NBA,Isaiah Thomas,PG ,Cleveland Cavaliers
NBA,Paul George,"SF,PF",Oklahoma City Thunder
NBA,Jimmy Butler,"SG,SF",Minnesota Timberwolves
NBA,Chris Paul,PG,Houston Rockets
NBA,Hassan Whiteside,"C,PF ",Miami Heat
NBA,Kyrie Irving,"PG,SG ",Boston Celtics
NBA,Damian Lillard,PG ,Portland Trail Blazers
NBA,Kemba Walker,PG ,Charlotte Hornets
NBA,Gordon Hayward,"SG,SF",Boston Celtics
NBA,Draymond Green,"SF,PF,C ",Golden State Warriors
NBA,C.J. McCollum,"PG,SG ",Portland Trail Blazers
NBA,Joel Embiid,"PF,C ",Philadelphia 76ers
NBA,Kyle Lowry,PG,Toronto Raptors
NBA,Bradley Beal,SG,Washington Wizards
NBA,Mike Conley,PG ,Memphis Grizzlies
NBA,Klay Thompson,"SG,SF",Golden State Warriors
NBA,Kristaps Porzingis,"PF,C ",New York Knicks
NBA,Myles Turner,"PF,C",Indiana Pacers
NBA,DeMar DeRozan,"SG,SF ",Toronto Raptors
NBA,Eric Bledsoe,"PG,SG ",Pheonix Suns
NBA,Marc Gasol,C ,Memphis Grizzlies
NBA,Brook Lopez,C,Los Angeles Lakers
NBA,Goran Dragic,"PG,SG",Miami Heat
NBA,Jeff Teague,PG ,Minnesota Timberwolves
NBA,Khris Middleton,"SG,SF ",Milwaukee Bucs
NBA,Blake Griffin,"PF,C ",Los Angeles Clippers
NBA,Jusuf Nurkic,"C,PF ",Portland Trail Blazers
NBA,Otto Porter,"SF,PF",Washington Wizards
NBA,Kevin Love,"PF,C ",Cleveland Cavaliers
NBA,Paul Millsap,"PF,C ",Denver Nuggets
NBA,Ricky Rubio,PG,Utah Jazz
NBA,Serge Ibaka,"PF,C",Toronto Raptors
NBA,Carmelo Anthony,"SF,PF ",New York Knicks
NBA,Dennis Schroder,PG ,Atlanta Hawks
NBA,Nicolas Batum,"SG,SF ",Charlotte Hornets
NBA,DeAndre Jordan,C,Los Angeles Clippers
NBA,Andrew Wiggins,"SG,SF",Minnesota Timberwolves
NBA,Devin Booker,"SG,SF ",Pheonix Suns
NBA,Al Horford,"PF,C",Boston Celtics
NBA,Ben Simmons,"SF,PF ",Philadelphia 76ers
NBA,Jrue Holiday,PG,New Orleans Pelicans
NBA,LaMarcus Aldridge,"PF,C ",San Antonio Spurs
NBA,Marcin Gortat,C,Washington Wizards
NBA,Nikola Vucevic,"PF,C",Orlando Magic
NBA,Dario Saric,"SF,PF",Philadelphia 76ers
NBA,Jonas Valanciunas,C,Toronto Raptors
NBA,Andre Drummond,"PF,C",Detroit Pistons
NBA,Jae Crowder,"SF,PF ",Cleveland Cavaliers
NBA,Dwight Howard,"PF,C",Charlotte Hornets
NBA,Gorgui Dieng,"PF,C",Minnesota Timberwolves
NBA,Robert Covington,"SF,PF ",Philadelphia 76ers
NBA,Lou Williams,"PG,SG",Los Angeles Clippers
NBA,Jabari Parker,"SF,PF ",Milwaukee Bucs
NBA,Clint Capela,"PF,C",Houston Rockets
NBA,Harrison Barnes,"SF,PF",Dallas Mavericks
NBA,Tobias Harris,"SF,PF",Detroit Pistons
NBA,Zach Randolph,"PF,C",Sacramento Kings
NBA,Victor Oladipo,"PG,SG",Indiana Pacers
NBA,Zach LaVine,"PG,SG ",Chicago Bulls
NBA,Elfrid Payton,PG,Orlando Magic
NBA,Julius Randle,"PF,C",Los Angeles Lakers
NBA,Trevor Ariza,"SG,SF",Houston Rockets
NBA,George Hill,"PG,SG ",Sacramento Kings
NBA,D'Angelo Russell,"PG,SG ",Brooklyn Nets
NBA,Wilson Chandler,"SG,SF,PF",Denver Nuggets
NBA,Danilo Gallinari,"SF,PF ",Los Angeles Clippers
NBA,Dwyane Wade,"PG,SG,SF",Chicago Bulls
NBA,Rudy Gay,"SF,PF ",San Antonio Spurs
NBA,Evan Fournier,"SG,SF ",Orlando Magic
NBA,Avery Bradley,"PG,SG,SF ",Detroit Pistons
NBA,Lonzo Ball,G,Los Angeles Lakers
NBA,Markelle Fultz,G,Philadelphia 76ers
NBA,Kentavious Caldwell-Pope,SG ,Los Angeles Lakers
NBA,James Johnson,"SF,PF",Miami Heat
NBA,Patrick Beverley,"PG,SG",Los Angeles Clippers
NBA,Eric Gordon,SG,Houston Rockets
NBA,Dirk Nowitzki,"PF,C ",Dallas Mavericks
NBA,Jeremy Lin,"PG,SG",Brooklyn Nets
NBA,Steven Adams,C,Oklahoma City Thunder
NBA,Rajon Rondo,PG ,New Orleans Pelicans
NBA,Derrick Rose,PG ,Cleveland Cavaliers
NBA,Tim Hardaway Jr.,"SG,SF ",New York Knicks
NBA,Brandon Ingram,"SG,SF,PF ",Los Angeles Lakers
NBA,Pau Gasol,"PF,C",San Antonio Spurs
NBA,Jayson Tatum,F,Boston Celtics
NBA,Markieff Morris,"SF,PF,C",Washington Wizards
NBA,Nerlens Noel,"PF,C",Dallas Mavericks
NBA,Dennis Smith Jr.,G,Dallas Mavericks
NBA,Frank Kaminsky,"PF,C",Charlotte Hornets
NBA,Willy Hernangomez,C,New York Knicks
NBA,Jordan Clarkson,"PG,SG ",Los Angeles Lakers
NBA,Malcolm Brogdon,"PG,SG ",Milwaukee Bucs
NBA,Willie Cauley-Stein,"PF,C",Sacramento Kings
NBA,Taj Gibson,"PF,C ",Minnesota Timberwolves
NBA,Marquese Chriss,PF,Pheonix Suns
NBA,Wesley Matthews,"SG,SF ",Dallas Mavericks
NBA,Marcus Smart,"PG,SG",Boston Celtics
NBA,Darren Collison,"PG,SG ",Indiana Pacers
NBA,Dion Waiters,"SG,SF ",Miami Heat
NBA,Mason Plumlee,"PF,C ",Denver Nuggets
NBA,Gary Harris,"SG,SF ",Denver Nuggets
NBA,Greg Monroe,"PF,C",Milwaukee Bucs
NBA,Nikola Mirotic,"SF,PF,C",Chicago Bulls
NBA,Josh Jackson,G,Pheonix Suns
NBA,Kent Bazemore,"SG,SF ",Atlanta Hawks
NBA,Marcus Morris,"SF,PF",Boston Celtics
NBA,Robin Lopez,C,Chicago Bulls
NBA,Buddy Hield,"SG,SF",Sacramento Kings
NBA,Seth Curry,"PG,SG ",Dallas Mavericks
NBA,Rodney Hood,"SG,SF ",Utah Jazz
NBA,Tyler Johnson,"PG,SG",Miami Heat
NBA,Will Barton,"SG,SF ",Denver Nuggets
NBA,Justise Wins,"SF,PF,SG ",Miami Heat
NBA,Bojan Bogdanovic,"SG,SF ",Indiana Pacers
NBA,Marvin Williams,"SF,PF",Charlotte Hornets
NBA,T.J. Warren,SF,Pheonix Suns
NBA,Ersan Ilyasova,"SF,PF ",Atlanta Hawks
NBA,Reggie Jackson,"PG,SG ",Detroit Pistons
NBA,Courtney Lee,"SG,SF",New York Knicks
NBA,Tristan Thompson,"PF,C",Cleveland Cavaliers
NBA,Aaron Gordon,"SF,PF",Orlando Magic
NBA,Austin Rivers,"PG,SG,SF",Los Angeles Clippers
NBA,Thaddeus Young,"SF,PF",Indiana Pacers
NBA,Jahlil Okafor,C ,Philadelphia 76ers
NBA,Trevor Booker,PF ,Brooklyn Nets
NBA,Kelly Olynyk,C ,Miami Heat
NBA,J.J. Redick,SG ,Philadelphia 76ers
NBA,Tyreke Evans,"PG,SG,SF ",Memphis Grizzlies
NBA,Derrick Favors,"PF,C",Utah Jazz
NBA,Monta Ellis,"PG,SG",FA
NBA,Emmanuel Mudiay,PG ,Denver Nuggets
NBA,De'Aaron Fox,G,Sacramento Kings
NBA,Cody Zeller,"PF,C",Charlotte Hornets
NBA,Al-Farouq Aminu,"SF,PF",Portland Trail Blazers
NBA,Ryan Anderson,"PF,C",Houston Rockets
NBA,Deron Williams,PG,FA
NBA,Jamal Murray,"PG,SG ",Denver Nuggets
NBA,Matthew Dellavedova,"PG,SG",Milwaukee Bucs
NBA,T.J. McConnell,PG,Philadelphia 76ers
NBA,Moe Harkless,"SF,PF",Portland Trail Blazers
NBA,Kris Dunn,"PG,SG ",Chicago Bulls
NBA,Terrence Ross,"SG,SF",Orlando Magic
NBA,Joe Ingles,"SG,SF,PF",Utah Jazz
NBA,Richaun Holmes,"PF,C",Philadelphia 76ers
NHL,Connor McDavid,C,Edmonton Oilers
NHL,Sidney Crosby,C,Pittsburgh Penguins
NHL,Nikita Kucherov,RW,Tampa Bay Lightning
NHL,Patrick Kane,RW,Chicago Blackhawks
NHL,Brent Burns,D,San Jose Sharks
NHL,Jamie Benn,LW,Dallas Stars
NHL,Alex Ovechkin,LW,Washington Capitals
NHL,Carey Price,G,Montreal Canadiens
NHL,Auston Matthews,C,Toronto Maple Leafs
NHL,Brad Marchand,LW,Boston Bruins
NHL,Evgeni Malkin,C,Pittsburgh Penguins
NHL,Braden Holtby,G,Washington Capitals
NHL,Erik Karlsson,D,Ottawa Sentators
NHL,Vladimir Tarasenko,RW,St. Louis Blues
NHL,Matt Murray,G,Pittsburgh Penguins
NHL,Nicklas Backstrom,C,Washington Capitals
NHL,Tyler Seguin,C,Dallas Stars
NHL,Mark Scheifele,C,Winnipeg Jets
NHL,Cam Talbot,G,Edmonton Oilers
NHL,John Tavares,C,New York Islanders
NHL,Sergei Bobrovsky,G,Columbus Blue Jackets
NHL,Leon Draisaitl,C,Edmonton Oilers
NHL,Jack Eichel,C,Buffalo Sabres
NHL,Patrik Laine,LW,Winnipeg Jets
NHL,Joe Pavelski,C,San Jose Sharks
NHL,Dustin Byfuglien,D,Winnipeg Jets
NHL,Victor Hedman,D,Tampa Bay Lightning
NHL,Steven Stamkos,C,Tampa Bay Lightning
NHL,Artemi Panarin,LW,Columbus Blue Jackets
NHL,Blake Wheeler,RW,Winnipeg Jets
NHL,Max Pacioretty,LW,Montreal Canadiens
NHL,David Pastrnak,RW,Boston Bruins
NHL,Pekka Rinne,G,Nashville Predators
NHL,Patrice Bergeron,C,Boston Bruins
NHL,Wayne Simmonds,RW,Philadelphia Flyers
NHL,Tuukka Rask,G,Boston Bruins
NHL,Johnny Gaudreau,LW,Calgary Flames
NHL,Devan Dubnyk,G,Minnesota Wild
NHL,Ryan Getzlaf,C,Anaheim Ducks
NHL,Phil Kessel,RW,Pittsburgh Penguins
NHL,Filip Forsberg,LW,Nashville Predators
NHL,Roman Josi,D,Nashville Predators
NHL,Evgeny Kuznetsov,C,Washington Capitals
NHL,Jake Allen,G,St. Louis Blues
NHL,Martin Jones,G,San Jose Sharks
NHL,John Gibson,G,Anaheim Ducks
NHL,Shea Weber,D,Montreal Canadiens
NHL,P.K. Subban,D,Nashville Predators
NHL,Jonathan Quick,G,Los Angeles Kings
NHL,Andrei Vasilevskiy,G,Tampa Bay Lightning
NHL,Mike Hoffman,C,Ottawa Sentators
NHL,Corey Crawford,G,Chicago Blackhawks
NHL,Ryan Johansen,C,Nashville Predators
NHL,Anze Kopitar,C,Los Angeles Kings
NHL,Claude Giroux,RW,Philadelphia Flyers
NHL,Sean Monahan,C,Calgary Flames
NHL,Mitchell Marner,C,Toronto Maple Leafs
NHL,Jeff Carter,C,Los Angeles Kings
NHL,William Nylander,C,Toronto Maple Leafs
NHL,Rasmus Ristolainen,D,Buffalo Sabres
NHL,Kris Letang,D,Pittsburgh Penguins
NHL,Corey Perry,RW,Anaheim Ducks
NHL,Aleksander Barkov,C,Florida Panthers
NHL,Zachary Werenski,D,Columbus Blue Jackets
NHL,Ben Bishop,G,Dallas Stars
NHL,Drew Doughty,D,Los Angeles Kings
NHL,Kevin Shattenkirk,D,New York Rangers
NHL,Dougie Hamilton,D,Calgary Flames
NHL,Taylor Hall,LW,New Jersey Devils
NHL,Duncan Keith,D,Chicago Blackhawks
NHL,Frederik Andersen,G,Toronto Maple Leafs
NHL,Jonathan Toews,C,Chicago Blackhawks
NHL,Jonathan Huberdeau,C,Florida Panthers
NHL,Cam Atkinson,RW,Columbus Blue Jackets
NHL,Brayden Schenn,C,St. Louis Blues
NHL,T.J. Oshie,RW,Washington Capitals
NHL,Mikael Granlund,C,Minnesota Wild
NHL,Jonathan Drouin,LW,Montreal Canadiens
NHL,Alex Pietrangelo,D,St. Louis Blues
NHL,Logan Couture,C,San Jose Sharks
NHL,Oliver Ekman-Larsson,D,Arizona Coyotes
NHL,Alexander Radulov,LW,Dallas Stars
NHL,Torey Krug,D,Boston Bruins
NHL,Nikolaj Ehlers,LW,Winnipeg Jets
NHL,Jeff Skinner,C,Carolina Hurricanes
NHL,Nazem Kadri,C,Toronto Maple Leafs
NHL,John Klingberg,D,Dallas Stars
NHL,Jakub Voracek,RW,Philadelphia Flyers
NHL,Ryan Kesler,C,Anaheim Ducks
NHL,Milan Lucic,LW,Edmonton Oilers
NHL,Matthew Tkachuk,LW,Calgary Flames
NHL,Henrik Lundqvist,G,New York Rangers
NHL,Viktor Arvidsson,LW,Nashville Predators
NHL,James Van Riemsdyk,LW,Toronto Maple Leafs
NHL,Sebastian Aho,RW,Carolina Hurricanes
NHL,Alex Galchenyuk,C,Montreal Canadiens
NHL,Joe Thornton,C,San Jose Sharks
NHL,Shayne Gostisbehere,D,Philadelphia Flyers
NHL,Brandon Saad,LW,Chicago Blackhawks
NHL,Mark Giordano,D,Calgary Flames
NHL,Colton Parayko,D,St. Louis Blues
NHL,Eric Staal,C,Minnesota Wild
NHL,Ryan O'Reilly,C,Buffalo Sabres
NHL,Justin Schultz,D,Pittsburgh Penguins
NHL,James Neal,LW,Vegas Golden Knights
NHL,Rickard Rakell,RW,Anaheim Ducks
NHL,Patrick Maroon,LW,Edmonton Oilers
NHL,Patric Hornqvist,RW,Pittsburgh Penguins
NHL,Seth Jones,D,Columbus Blue Jackets
NHL,Ryan Suter,D,Minnesota Wild
NHL,Evander Kane,LW,Buffalo Sabres
NHL,Jordan Eberle,RW,New York Islanders
NHL,Jason Spezza,C,Dallas Stars
NHL,Nick Foligno,LW,Columbus Blue Jackets
NHL,Patrick Eaves,RW,Anaheim Ducks
NHL,Jakob Silfverberg,RW,Anaheim Ducks
NHL,Patrick Marleau,LW,Toronto Maple Leafs
NHL,Nino Niederreiter,RW,Minnesota Wild
NHL,Mark Stone,RW,Ottawa Sentators
NHL,Mike Smith,G,Calgary Flames
NHL,Alexander Steen,LW,St. Louis Blues
NHL,Mats Zuccarello,LW,New York Rangers
NHL,Craig Anderson,G,Ottawa Sentators
NHL,Kyle Okposo,RW,Buffalo Sabres
NHL,Cory Schneider,G,New Jersey Devils
NHL,Nathan MacKinnon,C,Colorado Avalanche
NHL,Justin Faulk,D,Carolina Hurricanes
NHL,Tyler Toffoli,C,Los Angeles Kings
NHL,Henrik Zetterberg,LW,Detroit Red Wings
NHL,Tyler Johnson,C,Tampa Bay Lightning
NHL,Bo Horvat,C,Vancouver Canucks
NHL,Jake Guentzel,LW,Pittsburgh Penguins
NHL,Kyle Palmieri,RW,New Jersey Devils
NHL,Matt Duchene,C,Colorado Avalanche
NHL,Ryan McDonagh,D,New York Rangers
NHL,Kyle Turris,C,Ottawa Sentators
NHL,Jaden Schwartz,LW,St. Louis Blues
